url,week_id,week_position,song,performer,song_id,instance,previous_week_position,peak_position,weeks_on_chart,week_date,year
http://www.billboard.com/charts/hot-100/2013-02-09,2/9/2013,16,Love Me,Lil Wayne Featuring Drake & Future,Love MeLil Wayne Featuring Drake & Future,1,53,16,2,2013-02-09,2013
https://www.billboard.com/charts/hot-100/2018-12-22,12/22/2018,17,Going Bad,Meek Mill Featuring Drake,Going BadMeek Mill Featuring Drake,1,6,6,2,2018-12-22,2018
http://www.billboard.com/charts/hot-100/2010-05-29,5/29/2010,20,Find Your Love,Drake,Find Your LoveDrake,1,34,20,2,2010-05-29,2010
http://www.billboard.com/charts/hot-100/2011-09-03,9/3/2011,21,Headlines,Drake,HeadlinesDrake,1,13,13,2,2011-09-03,2011
http://www.billboard.com/charts/hot-100/2015-10-17,10/17/2015,21,Jumpman,Drake & Future,JumpmanDrake & Future,1,52,21,2,2015-10-17,2015
http://www.billboard.com/charts/hot-100/2011-08-13,8/13/2011,21,Marvins Room,Drake,Marvins RoomDrake,1,68,21,2,2011-08-13,2011
https://www.billboard.com/charts/hot-100/2020-10-24,10/24/2020,24,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,Mr. Right Now21 Savage & Metro Boomin Featuring Drake,1,10,10,2,2020-10-24,2020
http://www.billboard.com/charts/hot-100/2013-08-31,8/31/2013,24,"Hold On, We're Going Home",Drake Featuring Majid Jordan,"Hold On, We're Going HomeDrake Featuring Majid Jordan",1,21,21,2,2013-08-31,2013
http://www.billboard.com/charts/hot-100/2015-03-07,3/7/2015,26,Energy,Drake,EnergyDrake,1,49,26,2,2015-03-07,2015
https://www.billboard.com/charts/hot-100/2018-07-21,7/21/2018,28,Mob Ties,Drake,Mob TiesDrake,1,13,13,2,2018-07-21,2018
https://www.billboard.com/charts/hot-100/2021-03-27,3/27/2021,31,Lemon Pepper Freestyle,Drake Featuring Rick Ross,Lemon Pepper FreestyleDrake Featuring Rick Ross,1,3,3,2,2021-03-27,2021
https://www.billboard.com/charts/hot-100/2018-06-16,6/16/2018,32,I'm Upset,Drake,I'm UpsetDrake,1,19,19,2,2018-06-16,2018
https://www.billboard.com/charts/hot-100/2018-10-27,10/27/2018,35,Never Recover,Lil Baby & Gunna Featuring Drake,Never RecoverLil Baby & Gunna Featuring Drake,1,15,15,2,2018-10-27,2018
https://www.billboard.com/charts/hot-100/2019-03-16,3/16/2019,37,Girls Need Love,Summer Walker X Drake,Girls Need LoveSummer Walker X Drake,1,87,37,2,2019-03-16,2019
https://www.billboard.com/charts/hot-100/2018-07-21,7/21/2018,38,Emotionless,Drake,EmotionlessDrake,1,8,8,2,2018-07-21,2018
http://www.billboard.com/charts/hot-100/2016-07-02,7/2/2016,40,For Free,DJ Khaled Featuring Drake,For FreeDJ Khaled Featuring Drake,1,18,18,2,2016-07-02,2016
http://www.billboard.com/charts/hot-100/2017-04-15,4/15/2017,40,Free Smoke,Drake,Free SmokeDrake,1,18,18,2,2017-04-15,2017
http://www.billboard.com/charts/hot-100/2017-04-15,4/15/2017,43,Gyalchester,Drake,GyalchesterDrake,1,29,29,2,2017-04-15,2017
https://www.billboard.com/charts/hot-100/2018-07-21,7/21/2018,44,Elevate,Drake,ElevateDrake,1,14,14,2,2018-07-21,2018
http://www.billboard.com/charts/hot-100/2016-05-28,5/28/2016,49,Hype,Drake,HypeDrake,1,33,33,2,2016-05-28,2016
http://www.billboard.com/charts/hot-100/2010-06-26,6/26/2010,50,Miss Me,Drake Featuring Lil Wayne,Miss MeDrake Featuring Lil Wayne,1,15,15,2,2010-06-26,2010
http://www.billboard.com/charts/hot-100/2015-03-07,3/7/2015,52,Legend,Drake,LegendDrake,1,86,52,2,2015-03-07,2015
https://www.billboard.com/charts/hot-100/2020-08-08,8/8/2020,55,Greece,DJ Khaled Featuring Drake,GreeceDJ Khaled Featuring Drake,1,8,8,2,2020-08-08,2020
http://www.billboard.com/charts/hot-100/2013-05-18,5/18/2013,56,No New Friends (SFTB Remix),"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne","No New Friends (SFTB Remix)DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",1,55,55,2,2013-05-18,2013
http://www.billboard.com/charts/hot-100/2015-08-29,8/29/2015,57,Hotline Bling,Drake,Hotline BlingDrake,1,66,57,2,2015-08-29,2015
http://www.billboard.com/charts/hot-100/2009-10-10,10/10/2009,60,I'm Going In,Drake Featuring Lil Wayne & Young Jeezy,I'm Going InDrake Featuring Lil Wayne & Young Jeezy,1,40,40,2,2009-10-10,2009
http://www.billboard.com/charts/hot-100/2012-06-02,6/2/2012,62,No Lie,2 Chainz Featuring Drake,No Lie2 Chainz Featuring Drake,1,45,45,2,2012-06-02,2012
http://www.billboard.com/charts/hot-100/2016-05-28,5/28/2016,63,Grammys,Drake Featuring Future,GrammysDrake Featuring Future,1,38,38,2,2016-05-28,2016
http://www.billboard.com/charts/hot-100/2010-10-23,10/23/2010,64,Gonorrhea,Lil Wayne Featuring Drake,GonorrheaLil Wayne Featuring Drake,1,17,17,2,2010-10-23,2010
https://www.billboard.com/charts/hot-100/2018-07-21,7/21/2018,67,Jaded,Drake,JadedDrake,1,32,32,2,2018-07-21,2018
http://www.billboard.com/charts/hot-100/2017-04-15,4/15/2017,68,Get It Together,Drake Featuring Jorja Smith & Black Coffee,Get It TogetherDrake Featuring Jorja Smith & Black Coffee,1,45,45,2,2017-04-15,2017
http://www.billboard.com/charts/hot-100/2011-01-08,1/8/2011,69,Moment 4 Life,Nicki Minaj Featuring Drake,Moment 4 LifeNicki Minaj Featuring Drake,1,82,69,2,2011-01-08,2011
https://www.billboard.com/charts/hot-100/2019-08-17,8/17/2019,73,Gold Roses,Rick Ross Featuring Drake,Gold RosesRick Ross Featuring Drake,1,39,39,2,2019-08-17,2019
http://www.billboard.com/charts/hot-100/2016-05-28,5/28/2016,74,Feel No Ways,Drake,Feel No WaysDrake,1,53,53,2,2016-05-28,2016
http://www.billboard.com/charts/hot-100/2015-10-17,10/17/2015,74,Live From The Gutter,Drake & Future,Live From The GutterDrake & Future,1,85,74,2,2015-10-17,2015
http://www.billboard.com/charts/hot-100/2015-03-14,3/14/2015,75,Know Yourself,Drake,Know YourselfDrake,1,70,70,2,2015-03-14,2015
http://www.billboard.com/charts/hot-100/2011-01-01,1/1/2011,75,Fall For Your Type,Jamie Foxx Featuring Drake,Fall For Your TypeJamie Foxx Featuring Drake,1,95,75,2,2011-01-01,2011
http://www.billboard.com/charts/hot-100/2017-04-15,4/15/2017,76,No Long Talk,Drake Featuring Giggs,No Long TalkDrake Featuring Giggs,1,40,40,2,2017-04-15,2017
http://www.billboard.com/charts/hot-100/2015-10-17,10/17/2015,76,I'm The Plug,Drake & Future,I'm The PlugDrake & Future,1,89,76,2,2015-10-17,2015
http://www.billboard.com/charts/hot-100/2017-07-22,7/22/2017,77,No Complaints,Metro Boomin Featuring Offset & Drake,No ComplaintsMetro Boomin Featuring Offset & Drake,1,71,71,2,2017-07-22,2017
https://www.billboard.com/charts/hot-100/2018-07-21,7/21/2018,78,Finesse,Drake,FinesseDrake,1,42,42,2,2018-07-21,2018
http://www.billboard.com/charts/hot-100/2017-04-15,4/15/2017,79,KMT,Drake Featuring Giggs,KMTDrake Featuring Giggs,1,48,48,2,2017-04-15,2017
http://www.billboard.com/charts/hot-100/2012-11-24,11/24/2012,79,F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar","F**kin ProblemsA$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",1,73,73,2,2012-11-24,2012
http://www.billboard.com/charts/hot-100/2016-08-13,8/13/2016,80,No Shopping,French Montana Featuring Drake,No ShoppingFrench Montana Featuring Drake,1,89,80,2,2016-08-13,2016
http://www.billboard.com/charts/hot-100/2009-11-14,11/14/2009,80,I Invented Sex,Trey Songz Featuring Drake,I Invented SexTrey Songz Featuring Drake,1,90,80,2,2009-11-14,2009
http://www.billboard.com/charts/hot-100/2014-01-11,1/11/2014,82,Mine,Beyonce Featuring Drake,MineBeyonce Featuring Drake,1,99,82,2,2014-01-11,2014
http://www.billboard.com/charts/hot-100/2017-04-15,4/15/2017,83,Jorja Interlude,Drake,Jorja InterludeDrake,1,49,49,2,2017-04-15,2017
http://www.billboard.com/charts/hot-100/2017-04-08,4/8/2017,84,No Frauds,"Nicki Minaj, Drake & Lil Wayne","No FraudsNicki Minaj, Drake & Lil Wayne",1,14,14,2,2017-04-08,2017
http://www.billboard.com/charts/hot-100/2017-04-15,4/15/2017,84,Madiba Riddim,Drake,Madiba RiddimDrake,1,51,51,2,2017-04-15,2017
http://www.billboard.com/charts/hot-100/2013-10-19,10/19/2013,84,Furthest Thing,Drake,Furthest ThingDrake,1,56,56,2,2013-10-19,2013
http://www.billboard.com/charts/hot-100/2017-04-15,4/15/2017,85,Ice Melts,Drake Featuring Young Thug,Ice MeltsDrake Featuring Young Thug,1,62,62,2,2017-04-15,2017
https://www.billboard.com/charts/hot-100/2018-08-04,8/4/2018,100,Can't Take A Joke,Drake,Can't Take A JokeDrake,1,61,18,4,2018-08-04,2018
http://www.billboard.com/charts/hot-100/2016-05-21,5/21/2016,1,One Dance,Drake Featuring WizKid & Kyla,One DanceDrake Featuring WizKid & Kyla,1,2,1,5,2016-05-21,2016
http://www.billboard.com/charts/hot-100/2013-03-23,3/23/2013,7,Started From The Bottom,Drake,Started From The BottomDrake,1,6,6,5,2013-03-23,2013
https://www.billboard.com/charts/hot-100/2020-08-29,8/29/2020,21,Popstar,DJ Khaled Featuring Drake,PopstarDJ Khaled Featuring Drake,1,23,3,5,2020-08-29,2020
http://www.billboard.com/charts/hot-100/2016-05-21,5/21/2016,21,Pop Style,Drake Featuring The Throne,Pop StyleDrake Featuring The Throne,1,40,16,5,2016-05-21,2016
http://www.billboard.com/charts/hot-100/2010-04-24,4/24/2010,22,Over,Drake,OverDrake,1,24,17,5,2010-04-24,2010
http://www.billboard.com/charts/hot-100/2016-06-18,6/18/2016,25,Controlla,Drake,ControllaDrake,1,21,21,5,2016-06-18,2016
http://www.billboard.com/charts/hot-100/2011-10-01,10/1/2011,26,She Will,Lil Wayne Featuring Drake,She WillLil Wayne Featuring Drake,1,28,3,5,2011-10-01,2011
http://www.billboard.com/charts/hot-100/2017-05-06,5/6/2017,27,Passionfruit,Drake,PassionfruitDrake,1,22,8,5,2017-05-06,2017
https://www.billboard.com/charts/hot-100/2018-08-11,8/11/2018,29,Nonstop,Drake,NonstopDrake,1,29,2,5,2018-08-11,2018
http://www.billboard.com/charts/hot-100/2016-03-19,3/19/2016,30,Summer Sixteen,Drake,Summer SixteenDrake,1,32,6,5,2016-03-19,2016
http://www.billboard.com/charts/hot-100/2015-03-21,3/21/2015,30,Blessings,Big Sean Featuring Drake,BlessingsBig Sean Featuring Drake,1,36,30,5,2015-03-21,2015
http://www.billboard.com/charts/hot-100/2010-10-02,10/2/2010,31,Right Above It,Lil Wayne Featuring Drake,Right Above ItLil Wayne Featuring Drake,1,28,6,5,2010-10-02,2010
http://www.billboard.com/charts/hot-100/2014-12-13,12/13/2014,33,Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown","OnlyNicki Minaj Featuring Drake, Lil Wayne & Chris Brown",1,31,27,5,2014-12-13,2014
http://www.billboard.com/charts/hot-100/2014-07-12,7/12/2014,35,Believe Me,Lil Wayne Featuring Drake,Believe MeLil Wayne Featuring Drake,1,34,26,5,2014-07-12,2014
http://www.billboard.com/charts/hot-100/2009-06-20,6/20/2009,36,Best I Ever Had,Drake,Best I Ever HadDrake,1,18,18,5,2009-06-20,2009
http://www.billboard.com/charts/hot-100/2010-02-20,2/20/2010,36,Say Something,Timbaland Featuring Drake,Say SomethingTimbaland Featuring Drake,1,46,36,5,2010-02-20,2010
http://www.billboard.com/charts/hot-100/2015-09-19,9/19/2015,39,Back To Back,Drake,Back To BackDrake,1,39,21,5,2015-09-19,2015
http://www.billboard.com/charts/hot-100/2015-08-15,8/15/2015,40,R.I.C.O.,Meek Mill Featuring Drake,R.I.C.O.Meek Mill Featuring Drake,1,46,40,5,2015-08-15,2015
http://www.billboard.com/charts/hot-100/2013-11-09,11/9/2013,44,All Me,Drake Featuring 2 Chainz & Big Sean,All MeDrake Featuring 2 Chainz & Big Sean,1,43,20,5,2013-11-09,2013
http://www.billboard.com/charts/hot-100/2017-02-04,2/4/2017,44,Both,Gucci Mane Featuring Drake,BothGucci Mane Featuring Drake,1,44,41,5,2017-02-04,2017
http://www.billboard.com/charts/hot-100/2016-12-10,12/10/2016,50,Sneakin',Drake Featuring 21 Savage,Sneakin'Drake Featuring 21 Savage,1,44,28,5,2016-12-10,2016
http://www.billboard.com/charts/hot-100/2014-09-06,9/6/2014,53,0 To 100 / The Catch Up,Drake,0 To 100 / The Catch UpDrake,1,53,53,5,2014-09-06,2014
http://www.billboard.com/charts/hot-100/2012-01-07,1/7/2012,49,Take Care,Drake Featuring Rihanna,Take CareDrake Featuring Rihanna,1,58,9,6,2012-01-07,2012
http://www.billboard.com/charts/hot-100/2017-02-11,2/11/2017,49,Both,Gucci Mane Featuring Drake,BothGucci Mane Featuring Drake,1,44,41,6,2017-02-11,2017
https://www.billboard.com/charts/hot-100/2020-06-20,6/20/2020,52,Chicago Freestyle,Drake Featuring Giveon,Chicago FreestyleDrake Featuring Giveon,1,59,14,6,2020-06-20,2020
http://www.billboard.com/charts/hot-100/2017-05-13,5/13/2017,53,Portland,Drake Featuring Quavo & Travis Scott,PortlandDrake Featuring Quavo & Travis Scott,1,60,9,6,2017-05-13,2017
http://www.billboard.com/charts/hot-100/2015-08-22,8/22/2015,57,R.I.C.O.,Meek Mill Featuring Drake,R.I.C.O.Meek Mill Featuring Drake,1,40,40,6,2015-08-22,2015
http://www.billboard.com/charts/hot-100/2012-09-01,9/1/2012,61,Pop That,"French Montana Featuring Rick Ross, Drake, Lil Wayne","Pop ThatFrench Montana Featuring Rick Ross, Drake, Lil Wayne",1,70,61,6,2012-09-01,2012
http://www.billboard.com/charts/hot-100/2009-09-05,9/5/2009,63,Successful,Drake Featuring Trey Songz & Lil Wayne,SuccessfulDrake Featuring Trey Songz & Lil Wayne,1,62,62,6,2009-09-05,2009
http://www.billboard.com/charts/hot-100/2015-11-14,11/14/2015,64,Big Rings,Drake & Future,Big RingsDrake & Future,1,57,52,6,2015-11-14,2015
http://www.billboard.com/charts/hot-100/2012-08-11,8/11/2012,65,Amen,Meek Mill Featuring Drake,AmenMeek Mill Featuring Drake,1,64,64,6,2012-08-11,2012
http://www.billboard.com/charts/hot-100/2016-12-17,12/17/2016,66,Sneakin',Drake Featuring 21 Savage,Sneakin'Drake Featuring 21 Savage,1,50,28,6,2016-12-17,2016
http://www.billboard.com/charts/hot-100/2015-11-07,11/7/2015,68,Right Hand,Drake,Right HandDrake,1,72,58,6,2015-11-07,2015
http://www.billboard.com/charts/hot-100/2016-06-25,6/25/2016,72,Childs Play,Drake,Childs PlayDrake,1,60,49,6,2016-06-25,2016
http://www.billboard.com/charts/hot-100/2016-06-25,6/25/2016,73,Still Here,Drake,Still HereDrake,1,61,40,6,2016-06-25,2016
http://www.billboard.com/charts/hot-100/2015-11-14,11/14/2015,75,Diamonds Dancing,Drake & Future,Diamonds DancingDrake & Future,1,66,53,6,2015-11-14,2015
http://www.billboard.com/charts/hot-100/2015-04-04,4/4/2015,76,10 Bands,Drake,10 BandsDrake,1,78,58,6,2015-04-04,2015
http://www.billboard.com/charts/hot-100/2012-12-15,12/15/2012,84,Poetic Justice,Kendrick Lamar Featuring Drake,Poetic JusticeKendrick Lamar Featuring Drake,1,90,76,6,2012-12-15,2012
http://www.billboard.com/charts/hot-100/2014-03-22,3/22/2014,85,Odio,Romeo Santos Featuring Drake,OdioRomeo Santos Featuring Drake,1,72,45,6,2014-03-22,2014
https://www.billboard.com/charts/hot-100/2020-04-25,4/25/2020,89,Oprah's Bank Account,"Lil Yachty, Drake & DaBaby","Oprah's Bank AccountLil Yachty, Drake & DaBaby",1,80,55,6,2020-04-25,2020
http://www.billboard.com/charts/hot-100/2015-11-14,11/14/2015,90,Digital Dash,Drake & Future,Digital DashDrake & Future,1,77,62,6,2015-11-14,2015
http://www.billboard.com/charts/hot-100/2015-09-26,9/26/2015,92,100,The Game Featuring Drake,100The Game Featuring Drake,1,91,90,6,2015-09-26,2015
http://www.billboard.com/charts/hot-100/2015-11-14,11/14/2015,95,Scholarships,Drake & Future,ScholarshipsDrake & Future,1,82,69,6,2015-11-14,2015
http://www.billboard.com/charts/hot-100/2012-05-12,5/12/2012,97,Crew Love,Drake Featuring The Weeknd,Crew LoveDrake Featuring The Weeknd,1,87,87,6,2012-05-12,2012
http://www.billboard.com/charts/hot-100/2013-11-16,11/16/2013,99,Pound Cake / Paris Morton Music 2,Drake Featuring Jay Z,Pound Cake / Paris Morton Music 2Drake Featuring Jay Z,1,89,65,6,2013-11-16,2013
http://www.billboard.com/charts/hot-100/2017-08-19,8/19/2017,100,Signs,Drake,SignsDrake,1,98,36,6,2017-08-19,2017
http://www.billboard.com/charts/hot-100/2016-06-04,6/4/2016,1,One Dance,Drake Featuring WizKid & Kyla,One DanceDrake Featuring WizKid & Kyla,1,2,1,7,2016-06-04,2016
http://www.billboard.com/charts/hot-100/2009-07-04,7/4/2009,3,Best I Ever Had,Drake,Best I Ever HadDrake,1,27,3,7,2009-07-04,2009
http://www.billboard.com/charts/hot-100/2013-04-06,4/6/2013,7,Started From The Bottom,Drake,Started From The BottomDrake,1,6,6,7,2013-04-06,2013
http://www.billboard.com/charts/hot-100/2017-04-29,4/29/2017,62,Gyalchester,Drake,GyalchesterDrake,1,62,29,4,2017-04-29,2017
http://www.billboard.com/charts/hot-100/2016-06-11,6/11/2016,65,Feel No Ways,Drake,Feel No WaysDrake,1,61,53,4,2016-06-11,2016
http://www.billboard.com/charts/hot-100/2015-03-28,3/28/2015,66,Know Yourself,Drake,Know YourselfDrake,1,65,65,4,2015-03-28,2015
http://www.billboard.com/charts/hot-100/2012-12-08,12/8/2012,66,F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar","F**kin ProblemsA$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",1,70,66,4,2012-12-08,2012
https://www.billboard.com/charts/hot-100/2018-10-27,10/27/2018,67,No Stylist,French Montana Featuring Drake,No StylistFrench Montana Featuring Drake,1,85,47,4,2018-10-27,2018
http://www.billboard.com/charts/hot-100/2016-05-21,5/21/2016,52,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,NA,52,1,2016-05-21,2016
http://www.billboard.com/charts/hot-100/2016-05-28,5/28/2016,41,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,52,41,2,2016-05-28,2016
http://www.billboard.com/charts/hot-100/2016-06-04,6/4/2016,33,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,41,33,3,2016-06-04,2016
http://www.billboard.com/charts/hot-100/2016-06-11,6/11/2016,34,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,33,33,4,2016-06-11,2016
http://www.billboard.com/charts/hot-100/2016-06-18,6/18/2016,30,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,34,30,5,2016-06-18,2016
http://www.billboard.com/charts/hot-100/2016-06-25,6/25/2016,33,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,30,30,6,2016-06-25,2016
http://www.billboard.com/charts/hot-100/2016-07-02,7/2/2016,29,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,33,29,7,2016-07-02,2016
http://www.billboard.com/charts/hot-100/2016-07-09,7/9/2016,27,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,29,27,8,2016-07-09,2016
http://www.billboard.com/charts/hot-100/2016-07-16,7/16/2016,27,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,27,27,9,2016-07-16,2016
http://www.billboard.com/charts/hot-100/2016-07-23,7/23/2016,22,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,27,22,10,2016-07-23,2016
http://www.billboard.com/charts/hot-100/2016-07-30,7/30/2016,19,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,22,19,11,2016-07-30,2016
http://www.billboard.com/charts/hot-100/2016-08-06,8/6/2016,20,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,19,19,12,2016-08-06,2016
http://www.billboard.com/charts/hot-100/2016-08-13,8/13/2016,20,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,20,19,13,2016-08-13,2016
http://www.billboard.com/charts/hot-100/2016-08-20,8/20/2016,20,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,20,19,14,2016-08-20,2016
http://www.billboard.com/charts/hot-100/2016-08-27,8/27/2016,17,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,20,17,15,2016-08-27,2016
http://www.billboard.com/charts/hot-100/2016-09-03,9/3/2016,14,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,17,14,16,2016-09-03,2016
http://www.billboard.com/charts/hot-100/2016-09-10,9/10/2016,14,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,14,14,17,2016-09-10,2016
http://www.billboard.com/charts/hot-100/2016-09-17,9/17/2016,16,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,14,14,18,2016-09-17,2016
http://www.billboard.com/charts/hot-100/2016-09-24,9/24/2016,17,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,16,14,19,2016-09-24,2016
http://www.billboard.com/charts/hot-100/2016-10-01,10/1/2016,16,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,17,14,20,2016-10-01,2016
http://www.billboard.com/charts/hot-100/2016-10-08,10/8/2016,15,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,16,14,21,2016-10-08,2016
http://www.billboard.com/charts/hot-100/2016-10-15,10/15/2016,18,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,15,14,22,2016-10-15,2016
http://www.billboard.com/charts/hot-100/2016-10-22,10/22/2016,19,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,18,14,23,2016-10-22,2016
http://www.billboard.com/charts/hot-100/2016-10-29,10/29/2016,24,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,19,14,24,2016-10-29,2016
http://www.billboard.com/charts/hot-100/2016-11-05,11/5/2016,28,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,24,14,25,2016-11-05,2016
http://www.billboard.com/charts/hot-100/2016-11-12,11/12/2016,33,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,28,14,26,2016-11-12,2016
http://www.billboard.com/charts/hot-100/2016-11-19,11/19/2016,37,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,33,14,27,2016-11-19,2016
http://www.billboard.com/charts/hot-100/2016-11-26,11/26/2016,45,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,37,14,28,2016-11-26,2016
http://www.billboard.com/charts/hot-100/2016-12-03,12/3/2016,48,Too Good,Drake Featuring Rihanna,Too GoodDrake Featuring Rihanna,1,45,14,29,2016-12-03,2016
http://www.billboard.com/charts/hot-100/2013-10-12,10/12/2013,64,Too Much,Drake,Too MuchDrake,1,NA,64,1,2013-10-12,2013
https://www.billboard.com/charts/hot-100/2020-04-18,4/18/2020,1,Toosie Slide,Drake,Toosie SlideDrake,1,NA,1,1,2020-04-18,2020
https://www.billboard.com/charts/hot-100/2020-04-25,4/25/2020,2,Toosie Slide,Drake,Toosie SlideDrake,1,1,1,2,2020-04-25,2020
https://www.billboard.com/charts/hot-100/2020-05-02,5/2/2020,2,Toosie Slide,Drake,Toosie SlideDrake,1,2,1,3,2020-05-02,2020
https://www.billboard.com/charts/hot-100/2020-05-09,5/9/2020,3,Toosie Slide,Drake,Toosie SlideDrake,1,2,1,4,2020-05-09,2020
https://www.billboard.com/charts/hot-100/2020-05-16,5/16/2020,4,Toosie Slide,Drake,Toosie SlideDrake,1,3,1,5,2020-05-16,2020
https://www.billboard.com/charts/hot-100/2020-05-23,5/23/2020,6,Toosie Slide,Drake,Toosie SlideDrake,1,4,1,6,2020-05-23,2020
https://www.billboard.com/charts/hot-100/2020-05-30,5/30/2020,5,Toosie Slide,Drake,Toosie SlideDrake,1,6,1,7,2020-05-30,2020
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,6,Toosie Slide,Drake,Toosie SlideDrake,1,5,1,8,2020-06-06,2020
https://www.billboard.com/charts/hot-100/2020-06-13,6/13/2020,6,Toosie Slide,Drake,Toosie SlideDrake,1,6,1,9,2020-06-13,2020
https://www.billboard.com/charts/hot-100/2020-06-20,6/20/2020,6,Toosie Slide,Drake,Toosie SlideDrake,1,6,1,10,2020-06-20,2020
https://www.billboard.com/charts/hot-100/2020-06-27,6/27/2020,12,Toosie Slide,Drake,Toosie SlideDrake,1,6,1,11,2020-06-27,2020
https://www.billboard.com/charts/hot-100/2020-07-04,7/4/2020,20,Toosie Slide,Drake,Toosie SlideDrake,1,12,1,12,2020-07-04,2020
https://www.billboard.com/charts/hot-100/2020-07-11,7/11/2020,26,Toosie Slide,Drake,Toosie SlideDrake,1,20,1,13,2020-07-11,2020
https://www.billboard.com/charts/hot-100/2020-07-18,7/18/2020,38,Toosie Slide,Drake,Toosie SlideDrake,1,26,1,14,2020-07-18,2020
https://www.billboard.com/charts/hot-100/2020-07-25,7/25/2020,54,Toosie Slide,Drake,Toosie SlideDrake,1,38,1,15,2020-07-25,2020
https://www.billboard.com/charts/hot-100/2020-08-01,8/1/2020,45,Toosie Slide,Drake,Toosie SlideDrake,1,54,1,16,2020-08-01,2020
https://www.billboard.com/charts/hot-100/2020-08-08,8/8/2020,75,Toosie Slide,Drake,Toosie SlideDrake,1,45,1,17,2020-08-08,2020
https://www.billboard.com/charts/hot-100/2020-08-15,8/15/2020,64,Toosie Slide,Drake,Toosie SlideDrake,1,75,1,18,2020-08-15,2020
https://www.billboard.com/charts/hot-100/2020-08-22,8/22/2020,68,Toosie Slide,Drake,Toosie SlideDrake,1,64,1,19,2020-08-22,2020
https://www.billboard.com/charts/hot-100/2020-08-29,8/29/2020,72,Toosie Slide,Drake,Toosie SlideDrake,1,68,1,20,2020-08-29,2020
https://www.billboard.com/charts/hot-100/2018-02-10,2/10/2018,18,Walk It Talk It,Migos Featuring Drake,Walk It Talk ItMigos Featuring Drake,1,NA,18,1,2018-02-10,2018
https://www.billboard.com/charts/hot-100/2018-02-17,2/17/2018,48,Walk It Talk It,Migos Featuring Drake,Walk It Talk ItMigos Featuring Drake,1,18,18,2,2018-02-17,2018
https://www.billboard.com/charts/hot-100/2018-02-24,2/24/2018,52,Walk It Talk It,Migos Featuring Drake,Walk It Talk ItMigos Featuring Drake,1,48,18,3,2018-02-24,2018
https://www.billboard.com/charts/hot-100/2018-03-03,3/3/2018,52,Walk It Talk It,Migos Featuring Drake,Walk It Talk ItMigos Featuring Drake,1,52,18,4,2018-03-03,2018
https://www.billboard.com/charts/hot-100/2018-03-10,3/10/2018,53,Walk It Talk It,Migos Featuring Drake,Walk It Talk ItMigos Featuring Drake,1,52,18,5,2018-03-10,2018
https://www.billboard.com/charts/hot-100/2018-03-17,3/17/2018,59,Walk It Talk It,Migos Featuring Drake,Walk It Talk ItMigos Featuring Drake,1,53,18,6,2018-03-17,2018
